label	hemisphere	structure	weighted_avg
bankssts	L	cortex	6.781893615034467
caudalanteriorcingulate	L	cortex	6.791481971163738
caudalmiddlefrontal	L	cortex	6.753210401780363
cuneus	L	cortex	6.7660349271483575
entorhinal	L	cortex	6.786191962518415
fusiform	L	cortex	6.755197120458569
inferiorparietal	L	cortex	6.792239812411352
inferiortemporal	L	cortex	6.764310536303046
isthmuscingulate	L	cortex	6.833269367377681
lateraloccipital	L	cortex	6.840888725084199
lateralorbitofrontal	L	cortex	6.724785884643751
lingual	L	cortex	6.818611506132417
medialorbitofrontal	L	cortex	6.748798432388324
middletemporal	L	cortex	6.805259719079911
parahippocampal	L	cortex	6.69779866573486
paracentral	L	cortex	6.751695670459107
parsopercularis	L	cortex	6.762362096478483
parsorbitalis	L	cortex	6.7140186464314215
parstriangularis	L	cortex	6.767090630756094
pericalcarine	L	cortex	6.794512544985534
postcentral	L	cortex	6.829491755839352
posteriorcingulate	L	cortex	6.795165912501358
precentral	L	cortex	6.7893781064379475
precuneus	L	cortex	6.808527956317205
rostralanteriorcingulate	L	cortex	6.832966997617105
rostralmiddlefrontal	L	cortex	6.738592896367183
superiorfrontal	L	cortex	6.7618231810039635
superiorparietal	L	cortex	6.780112793285762
superiortemporal	L	cortex	6.777808865291036
supramarginal	L	cortex	6.845617079797072
frontalpole	L	cortex	6.554917237944739
temporalpole	L	cortex	6.709710841394692
transversetemporal	L	cortex	6.796878862605565
insula	L	cortex	6.760082454628716
thalamusproper	L	subcortex/brainstem	6.6532923445900645
caudate	L	subcortex/brainstem	6.649396104174956
putamen	L	subcortex/brainstem	6.682026169771111
pallidum	L	subcortex/brainstem	6.665533199277601
accumbensarea	L	subcortex/brainstem	6.581990707175431
hippocampus	L	subcortex/brainstem	6.533497553083364
amygdala	L	subcortex/brainstem	6.590699948645745
bankssts	R	cortex	6.793701854003983
caudalanteriorcingulate	R	cortex	6.799073296328849
caudalmiddlefrontal	R	cortex	6.756836823362189
cuneus	R	cortex	6.767965810639615
entorhinal	R	cortex	6.805350130732654
fusiform	R	cortex	6.749914863175658
inferiorparietal	R	cortex	6.794388857324779
inferiortemporal	R	cortex	6.761759299202445
isthmuscingulate	R	cortex	6.8313640491015395
lateraloccipital	R	cortex	6.854548793385149
lateralorbitofrontal	R	cortex	6.723233891842489
lingual	R	cortex	6.81528171749388
medialorbitofrontal	R	cortex	6.766472357942938
middletemporal	R	cortex	6.802340019658319
parahippocampal	R	cortex	6.704498891608167
paracentral	R	cortex	6.747787194600238
parsopercularis	R	cortex	6.7583888562078736
parsorbitalis	R	cortex	6.709090618696207
parstriangularis	R	cortex	6.797545730794685
pericalcarine	R	cortex	6.793584495588338
postcentral	R	cortex	6.828405604927994
posteriorcingulate	R	cortex	6.812003452947599
precentral	R	cortex	6.7874109283846185
precuneus	R	cortex	6.809167377337053
rostralanteriorcingulate	R	cortex	6.737914311696565
rostralmiddlefrontal	R	cortex	6.735116447696279
superiorfrontal	R	cortex	6.762541792343979
superiorparietal	R	cortex	6.781765275897933
superiortemporal	R	cortex	6.77587789182644
supramarginal	R	cortex	6.827384564391385
frontalpole	R	cortex	6.618991778805325
temporalpole	R	cortex	6.70183072058799
transversetemporal	R	cortex	6.800564144734351
insula	R	cortex	6.754122224036783
thalamusproper	R	subcortex/brainstem	6.671257784445063
caudate	R	subcortex/brainstem	6.6373469632414785
putamen	R	subcortex/brainstem	6.653352528206342
pallidum	R	subcortex/brainstem	6.65685900917648
accumbensarea	R	subcortex/brainstem	6.6204224773592815
hippocampus	R	subcortex/brainstem	6.5275278826783385
amygdala	R	subcortex/brainstem	6.647427876111371
brainstem	B	subcortex/brainstem	6.598039447309192
