label	hemisphere	structure	weighted_avg
bankssts	L	cortex	6.371431044941798
caudalanteriorcingulate	L	cortex	6.41285669481979
caudalmiddlefrontal	L	cortex	6.380834744326653
cuneus	L	cortex	6.28888585143385
entorhinal	L	cortex	6.427356793501045
fusiform	L	cortex	6.331711249520596
inferiorparietal	L	cortex	6.367620661232483
inferiortemporal	L	cortex	6.341046416082505
isthmuscingulate	L	cortex	6.4043622622912535
lateraloccipital	L	cortex	6.408270036051386
lateralorbitofrontal	L	cortex	6.328558040955073
lingual	L	cortex	6.367167919957684
medialorbitofrontal	L	cortex	6.341751141986769
middletemporal	L	cortex	6.376030129237166
parahippocampal	L	cortex	6.326739281720402
paracentral	L	cortex	6.390141656253403
parsopercularis	L	cortex	6.398578916097556
parsorbitalis	L	cortex	6.33699154556905
parstriangularis	L	cortex	6.403484333408321
pericalcarine	L	cortex	6.35221643275956
postcentral	L	cortex	6.3878731926341
posteriorcingulate	L	cortex	6.420196163912771
precentral	L	cortex	6.400003500123907
precuneus	L	cortex	6.3614704849473815
rostralanteriorcingulate	L	cortex	6.387802245075207
rostralmiddlefrontal	L	cortex	6.33724067741737
superiorfrontal	L	cortex	6.364608449500977
superiorparietal	L	cortex	6.356646803663796
superiortemporal	L	cortex	6.370976236584579
supramarginal	L	cortex	6.396244867320977
frontalpole	L	cortex	6.282037390244757
temporalpole	L	cortex	6.302425465899357
transversetemporal	L	cortex	6.366031911658157
insula	L	cortex	6.39178293882096
thalamusproper	L	subcortex/brainstem	6.451071010443263
caudate	L	subcortex/brainstem	6.1426879316113645
putamen	L	subcortex/brainstem	6.312640502818387
pallidum	L	subcortex/brainstem	6.439207828962733
accumbensarea	L	subcortex/brainstem	6.173818713288316
hippocampus	L	subcortex/brainstem	6.2660891544877595
amygdala	L	subcortex/brainstem	6.3151409524472015
bankssts	R	cortex	6.3710695842051495
caudalanteriorcingulate	R	cortex	6.415097849973131
caudalmiddlefrontal	R	cortex	6.380784751021294
cuneus	R	cortex	6.294279367340078
entorhinal	R	cortex	6.447762659341631
fusiform	R	cortex	6.321678462827069
inferiorparietal	R	cortex	6.368010424499335
inferiortemporal	R	cortex	6.339588465767013
isthmuscingulate	R	cortex	6.412758540250536
lateraloccipital	R	cortex	6.410769309650768
lateralorbitofrontal	R	cortex	6.330094240481068
lingual	R	cortex	6.364481813226903
medialorbitofrontal	R	cortex	6.3527676832352284
middletemporal	R	cortex	6.373139303391811
parahippocampal	R	cortex	6.34030756680044
paracentral	R	cortex	6.3915843230359695
parsopercularis	R	cortex	6.398080932313506
parsorbitalis	R	cortex	6.3245471926884695
parstriangularis	R	cortex	6.424712686727323
pericalcarine	R	cortex	6.342024893906148
postcentral	R	cortex	6.389444025805055
posteriorcingulate	R	cortex	6.428548165724382
precentral	R	cortex	6.401353671563236
precuneus	R	cortex	6.360525948851074
rostralanteriorcingulate	R	cortex	6.33440665266095
rostralmiddlefrontal	R	cortex	6.338332727124959
superiorfrontal	R	cortex	6.3587185261692625
superiorparietal	R	cortex	6.358535519354956
superiortemporal	R	cortex	6.365038363724623
supramarginal	R	cortex	6.38035155497964
frontalpole	R	cortex	6.4208505938867795
temporalpole	R	cortex	6.310907266540445
transversetemporal	R	cortex	6.375145138392509
insula	R	cortex	6.388742861031896
thalamusproper	R	subcortex/brainstem	6.470638814661198
caudate	R	subcortex/brainstem	6.152640483275897
putamen	R	subcortex/brainstem	6.266808077863284
pallidum	R	subcortex/brainstem	6.425663727069045
accumbensarea	R	subcortex/brainstem	6.208590489024029
hippocampus	R	subcortex/brainstem	6.261286726606242
amygdala	R	subcortex/brainstem	6.375088180158085
brainstem	B	subcortex/brainstem	6.5068581922443585
