label	hemisphere	structure	weighted_avg
bankssts	L	cortex	6.765472096638681
caudalanteriorcingulate	L	cortex	6.821841662581237
caudalmiddlefrontal	L	cortex	6.773047808170969
cuneus	L	cortex	6.7818728681966975
entorhinal	L	cortex	6.805063085682693
fusiform	L	cortex	6.738810800263827
inferiorparietal	L	cortex	6.773281510385555
inferiortemporal	L	cortex	6.728622860603111
isthmuscingulate	L	cortex	6.806871082870557
lateraloccipital	L	cortex	6.821818364385631
lateralorbitofrontal	L	cortex	6.7192084982521765
lingual	L	cortex	6.794771922888553
medialorbitofrontal	L	cortex	6.723143968715511
middletemporal	L	cortex	6.777301231528808
parahippocampal	L	cortex	6.67350665145838
paracentral	L	cortex	6.731551613071431
parsopercularis	L	cortex	6.766455773789043
parsorbitalis	L	cortex	6.712738194759663
parstriangularis	L	cortex	6.763812817925651
pericalcarine	L	cortex	6.787957561407244
postcentral	L	cortex	6.843183885164008
posteriorcingulate	L	cortex	6.771179619162748
precentral	L	cortex	6.822722224193437
precuneus	L	cortex	6.775625721456259
rostralanteriorcingulate	L	cortex	6.80466031417428
rostralmiddlefrontal	L	cortex	6.710163930925641
superiorfrontal	L	cortex	6.750246668652869
superiorparietal	L	cortex	6.753696385926752
superiortemporal	L	cortex	6.785844266553907
supramarginal	L	cortex	6.796884316303607
frontalpole	L	cortex	6.535647526126499
temporalpole	L	cortex	6.711900709952853
transversetemporal	L	cortex	6.83127352975029
insula	L	cortex	6.773015797852641
thalamusproper	L	subcortex/brainstem	6.913737782137228
caudate	L	subcortex/brainstem	6.817375665032949
putamen	L	subcortex/brainstem	6.863631621474757
pallidum	L	subcortex/brainstem	7.051962900938682
accumbensarea	L	subcortex/brainstem	6.777507230180499
hippocampus	L	subcortex/brainstem	6.6684595462393
amygdala	L	subcortex/brainstem	6.5767081811696375
bankssts	R	cortex	6.762642293734668
caudalanteriorcingulate	R	cortex	6.830844902897708
caudalmiddlefrontal	R	cortex	6.773671665030468
cuneus	R	cortex	6.77945437219635
entorhinal	R	cortex	6.831969470112858
fusiform	R	cortex	6.733967709758781
inferiorparietal	R	cortex	6.778374611306099
inferiortemporal	R	cortex	6.723431086517344
isthmuscingulate	R	cortex	6.798386571897913
lateraloccipital	R	cortex	6.837617867931742
lateralorbitofrontal	R	cortex	6.720093242084352
lingual	R	cortex	6.790801750317749
medialorbitofrontal	R	cortex	6.74358313656239
middletemporal	R	cortex	6.771771895569001
parahippocampal	R	cortex	6.678064136701686
paracentral	R	cortex	6.728886364389516
parsopercularis	R	cortex	6.789432316063644
parsorbitalis	R	cortex	6.702445725723631
parstriangularis	R	cortex	6.796473977357576
pericalcarine	R	cortex	6.768667558783871
postcentral	R	cortex	6.841416023259499
posteriorcingulate	R	cortex	6.790875168474965
precentral	R	cortex	6.819088019031662
precuneus	R	cortex	6.774408394934937
rostralanteriorcingulate	R	cortex	6.716045501730439
rostralmiddlefrontal	R	cortex	6.705768466199896
superiorfrontal	R	cortex	6.749435449070371
superiorparietal	R	cortex	6.75657208933939
superiortemporal	R	cortex	6.785179233710337
supramarginal	R	cortex	6.787166167011232
frontalpole	R	cortex	6.695808977752627
temporalpole	R	cortex	6.724554432021853
transversetemporal	R	cortex	6.833664925476683
insula	R	cortex	6.769232271485643
thalamusproper	R	subcortex/brainstem	6.939076128934783
caudate	R	subcortex/brainstem	6.809711278320581
putamen	R	subcortex/brainstem	6.825443095724047
pallidum	R	subcortex/brainstem	7.045515213096128
accumbensarea	R	subcortex/brainstem	6.807074527564889
hippocampus	R	subcortex/brainstem	6.664731451949369
amygdala	R	subcortex/brainstem	6.658429245407203
brainstem	B	subcortex/brainstem	6.948729989759698
