label	hemisphere	structure	weighted_avg
bankssts	L	cortex	4.596424692100859
caudalanteriorcingulate	L	cortex	4.476795148131987
caudalmiddlefrontal	L	cortex	4.510900144823726
cuneus	L	cortex	4.814248702935477
entorhinal	L	cortex	4.376372518956584
fusiform	L	cortex	4.442661268126553
inferiorparietal	L	cortex	4.476709070348932
inferiortemporal	L	cortex	4.397093747033031
isthmuscingulate	L	cortex	4.718510271042339
lateraloccipital	L	cortex	4.669370461614376
lateralorbitofrontal	L	cortex	4.34896676380448
lingual	L	cortex	4.770836728995462
medialorbitofrontal	L	cortex	4.368114533821539
middletemporal	L	cortex	4.347251050348947
parahippocampal	L	cortex	4.454564558173368
paracentral	L	cortex	4.564735414999034
parsopercularis	L	cortex	4.587709982365805
parsorbitalis	L	cortex	4.244895935704141
parstriangularis	L	cortex	4.4336393518200765
pericalcarine	L	cortex	4.920396386805562
postcentral	L	cortex	4.670268224779751
posteriorcingulate	L	cortex	4.603604964818078
precentral	L	cortex	4.812141895345705
precuneus	L	cortex	4.506790667233003
rostralanteriorcingulate	L	cortex	4.477912835167461
rostralmiddlefrontal	L	cortex	4.358048936110981
superiorfrontal	L	cortex	4.453287190949055
superiorparietal	L	cortex	4.364289041628686
superiortemporal	L	cortex	4.5047689558313815
supramarginal	L	cortex	4.344682798090757
frontalpole	L	cortex	4.259062525254045
temporalpole	L	cortex	4.547071895140811
transversetemporal	L	cortex	4.6475306253224575
insula	L	cortex	4.515442917330411
thalamusproper	L	subcortex/brainstem	5.133218226748988
caudate	L	subcortex/brainstem	4.413319768207143
putamen	L	subcortex/brainstem	4.892986208292419
pallidum	L	subcortex/brainstem	5.056238022619386
accumbensarea	L	subcortex/brainstem	4.787694893068093
hippocampus	L	subcortex/brainstem	5.11549848836298
amygdala	L	subcortex/brainstem	4.758099816318608
bankssts	R	cortex	4.6949578683135895
caudalanteriorcingulate	R	cortex	4.48773232815275
caudalmiddlefrontal	R	cortex	4.500821770206001
cuneus	R	cortex	4.796716767534907
entorhinal	R	cortex	4.386244073447984
fusiform	R	cortex	4.4350489864713865
inferiorparietal	R	cortex	4.474528633259882
inferiortemporal	R	cortex	4.373970617012414
isthmuscingulate	R	cortex	4.669133894625723
lateraloccipital	R	cortex	4.69911188908873
lateralorbitofrontal	R	cortex	4.356870232408866
lingual	R	cortex	4.763274579993752
medialorbitofrontal	R	cortex	4.3949360291140405
middletemporal	R	cortex	4.3629107545523835
parahippocampal	R	cortex	4.431922468783411
paracentral	R	cortex	4.581949631836442
parsopercularis	R	cortex	4.674798619587489
parsorbitalis	R	cortex	4.30695592218516
parstriangularis	R	cortex	4.477620066050087
pericalcarine	R	cortex	4.859292194623974
postcentral	R	cortex	4.6650066256800296
posteriorcingulate	R	cortex	4.5988202384505135
precentral	R	cortex	4.805369880847019
precuneus	R	cortex	4.492475389383768
rostralanteriorcingulate	R	cortex	4.421067615025531
rostralmiddlefrontal	R	cortex	4.349140155606689
superiorfrontal	R	cortex	4.44295870703306
superiorparietal	R	cortex	4.37483500495958
superiortemporal	R	cortex	4.508259451212351
supramarginal	R	cortex	4.355996718515036
frontalpole	R	cortex	3.8606196079849613
temporalpole	R	cortex	4.594269960734989
transversetemporal	R	cortex	4.626620553006
insula	R	cortex	4.531011317805487
thalamusproper	R	subcortex/brainstem	5.163569182297574
caudate	R	subcortex/brainstem	4.459758994714025
putamen	R	subcortex/brainstem	4.798603374873163
pallidum	R	subcortex/brainstem	5.0442205269207605
accumbensarea	R	subcortex/brainstem	4.8009389587324796
hippocampus	R	subcortex/brainstem	5.098105812705669
amygdala	R	subcortex/brainstem	4.757878477320941
brainstem	B	subcortex/brainstem	5.51239624309022
