label	hemisphere	structure	weighted_avg
bankssts	L	cortex	5.997056563433276
caudalanteriorcingulate	L	cortex	6.201035503964806
caudalmiddlefrontal	L	cortex	5.994983514807759
cuneus	L	cortex	5.888983930335087
entorhinal	L	cortex	6.2445492205613125
fusiform	L	cortex	6.062289514217264
inferiorparietal	L	cortex	5.976570691506447
inferiortemporal	L	cortex	6.053872580275229
isthmuscingulate	L	cortex	6.051474755161581
lateraloccipital	L	cortex	5.937002165891166
lateralorbitofrontal	L	cortex	6.038060694952146
lingual	L	cortex	5.918376590033882
medialorbitofrontal	L	cortex	6.103139043059539
middletemporal	L	cortex	6.088965227263661
parahippocampal	L	cortex	6.108479336460542
paracentral	L	cortex	6.0042725524941245
parsopercularis	L	cortex	6.003181658096272
parsorbitalis	L	cortex	5.981848260157841
parstriangularis	L	cortex	6.0042177512503745
pericalcarine	L	cortex	5.839909746950413
postcentral	L	cortex	5.963049560824732
posteriorcingulate	L	cortex	6.087869616303109
precentral	L	cortex	5.985940474037475
precuneus	L	cortex	5.992052661219903
rostralanteriorcingulate	L	cortex	6.21494378102018
rostralmiddlefrontal	L	cortex	6.010494846586798
superiorfrontal	L	cortex	6.056350977439527
superiorparietal	L	cortex	5.9835009399019565
superiortemporal	L	cortex	6.0395999347932054
supramarginal	L	cortex	6.067726896193717
frontalpole	L	cortex	6.102925624101593
temporalpole	L	cortex	6.126713041666815
transversetemporal	L	cortex	5.962359147142727
insula	L	cortex	6.111132308268687
thalamusproper	L	subcortex/brainstem	5.964038907463798
caudate	L	subcortex/brainstem	6.228209847926201
putamen	L	subcortex/brainstem	6.183277033415284
pallidum	L	subcortex/brainstem	6.089090908470663
accumbensarea	L	subcortex/brainstem	5.994460921876926
hippocampus	L	subcortex/brainstem	6.05574692875053
amygdala	L	subcortex/brainstem	6.222415576238803
bankssts	R	cortex	6.030535263912965
caudalanteriorcingulate	R	cortex	6.202810736477367
caudalmiddlefrontal	R	cortex	6.001412720810801
cuneus	R	cortex	5.884762762657898
entorhinal	R	cortex	6.275491193192168
fusiform	R	cortex	6.066137242804386
inferiorparietal	R	cortex	5.974913044905344
inferiortemporal	R	cortex	6.05562279478517
isthmuscingulate	R	cortex	6.041966749821327
lateraloccipital	R	cortex	5.942529260348327
lateralorbitofrontal	R	cortex	6.036393881250639
lingual	R	cortex	5.914385885486137
medialorbitofrontal	R	cortex	6.119786364098089
middletemporal	R	cortex	6.086540062140229
parahippocampal	R	cortex	6.1024237904066
paracentral	R	cortex	6.009865405169597
parsopercularis	R	cortex	5.983211312155019
parsorbitalis	R	cortex	5.979336408196033
parstriangularis	R	cortex	6.0354765537031065
pericalcarine	R	cortex	5.847280611526483
postcentral	R	cortex	5.962488646343378
posteriorcingulate	R	cortex	6.100575213854435
precentral	R	cortex	5.985102709627785
precuneus	R	cortex	5.994776372748001
rostralanteriorcingulate	R	cortex	6.217333556245745
rostralmiddlefrontal	R	cortex	6.005737550787821
superiorfrontal	R	cortex	6.053311359808713
superiorparietal	R	cortex	5.985077180981988
superiortemporal	R	cortex	6.033321664159995
supramarginal	R	cortex	6.0402032027945705
frontalpole	R	cortex	6.11484714908571
temporalpole	R	cortex	6.109281119839523
transversetemporal	R	cortex	5.984763547466957
insula	R	cortex	6.104790990215352
thalamusproper	R	subcortex/brainstem	5.977694398402132
caudate	R	subcortex/brainstem	6.200370584564833
putamen	R	subcortex/brainstem	6.150256122922195
pallidum	R	subcortex/brainstem	6.102295578204691
accumbensarea	R	subcortex/brainstem	6.020874101976057
hippocampus	R	subcortex/brainstem	6.050790523703861
amygdala	R	subcortex/brainstem	6.234244189136424
brainstem	B	subcortex/brainstem	6.028236880470957
