label	hemisphere	structure	weighted_avg
bankssts	L	cortex	6.866698483737872
caudalanteriorcingulate	L	cortex	6.939555514763873
caudalmiddlefrontal	L	cortex	6.845008874328923
cuneus	L	cortex	6.789561949866465
entorhinal	L	cortex	6.984823783276333
fusiform	L	cortex	6.8625309565102555
inferiorparietal	L	cortex	6.87280548127869
inferiortemporal	L	cortex	6.867355189720279
isthmuscingulate	L	cortex	6.891110832550784
lateraloccipital	L	cortex	6.894526981989357
lateralorbitofrontal	L	cortex	6.845818544481089
lingual	L	cortex	6.846568843509775
medialorbitofrontal	L	cortex	6.868906196429529
middletemporal	L	cortex	6.9129117071907045
parahippocampal	L	cortex	6.826000313883374
paracentral	L	cortex	6.850232353257901
parsopercularis	L	cortex	6.842708451213787
parsorbitalis	L	cortex	6.830646126036613
parstriangularis	L	cortex	6.860605153107558
pericalcarine	L	cortex	6.811003627082802
postcentral	L	cortex	6.874153877573157
posteriorcingulate	L	cortex	6.882172149012589
precentral	L	cortex	6.874444972431164
precuneus	L	cortex	6.865163197764676
rostralanteriorcingulate	L	cortex	6.943965446717273
rostralmiddlefrontal	L	cortex	6.844714968210453
superiorfrontal	L	cortex	6.868997840950803
superiorparietal	L	cortex	6.854078871099739
superiortemporal	L	cortex	6.87883788205848
supramarginal	L	cortex	6.910492596518273
frontalpole	L	cortex	6.772645895125003
temporalpole	L	cortex	6.826333600332324
transversetemporal	L	cortex	6.850949898155241
insula	L	cortex	6.865627522775008
thalamusproper	L	subcortex/brainstem	6.822924459745657
caudate	L	subcortex/brainstem	6.748679524969525
putamen	L	subcortex/brainstem	6.818221302337367
pallidum	L	subcortex/brainstem	6.866254678184545
accumbensarea	L	subcortex/brainstem	6.643726901384653
hippocampus	L	subcortex/brainstem	6.678031145170424
amygdala	L	subcortex/brainstem	6.741499477281845
bankssts	R	cortex	6.897174986806697
caudalanteriorcingulate	R	cortex	6.945118654606448
caudalmiddlefrontal	R	cortex	6.846728187126477
cuneus	R	cortex	6.7881160429990235
entorhinal	R	cortex	7.012687891342381
fusiform	R	cortex	6.855466860940203
inferiorparietal	R	cortex	6.874748254862848
inferiortemporal	R	cortex	6.868261053601778
isthmuscingulate	R	cortex	6.884862442966821
lateraloccipital	R	cortex	6.907269235312847
lateralorbitofrontal	R	cortex	6.845571577660612
lingual	R	cortex	6.8442217730550645
medialorbitofrontal	R	cortex	6.886690497477968
middletemporal	R	cortex	6.905975235949806
parahippocampal	R	cortex	6.835068134886058
paracentral	R	cortex	6.8431004272027085
parsopercularis	R	cortex	6.837953090161317
parsorbitalis	R	cortex	6.816298151582916
parstriangularis	R	cortex	6.893722812309353
pericalcarine	R	cortex	6.827689401021448
postcentral	R	cortex	6.875502781111289
posteriorcingulate	R	cortex	6.896727625813194
precentral	R	cortex	6.873320687364547
precuneus	R	cortex	6.8667099018781315
rostralanteriorcingulate	R	cortex	6.858452352502472
rostralmiddlefrontal	R	cortex	6.842181315287377
superiorfrontal	R	cortex	6.871984283236462
superiorparietal	R	cortex	6.855154128360839
superiortemporal	R	cortex	6.8761922291025375
supramarginal	R	cortex	6.8898372340193355
frontalpole	R	cortex	6.843808405287104
temporalpole	R	cortex	6.824641438383451
transversetemporal	R	cortex	6.854620706435899
insula	R	cortex	6.861678502706265
thalamusproper	R	subcortex/brainstem	6.846243543454114
caudate	R	subcortex/brainstem	6.732277280203359
putamen	R	subcortex/brainstem	6.779638017010234
pallidum	R	subcortex/brainstem	6.862082036881892
accumbensarea	R	subcortex/brainstem	6.6847312664500125
hippocampus	R	subcortex/brainstem	6.671438584248821
amygdala	R	subcortex/brainstem	6.804012344572011
brainstem	B	subcortex/brainstem	6.795496275094472
