label	hemisphere	structure	weighted_avg
bankssts	L	cortex	6.181040413122809
caudalanteriorcingulate	L	cortex	6.016244913989879
caudalmiddlefrontal	L	cortex	6.211458990542632
cuneus	L	cortex	6.230553853707373
entorhinal	L	cortex	5.981658031073999
fusiform	L	cortex	6.064975591825681
inferiorparietal	L	cortex	6.195663697746031
inferiortemporal	L	cortex	6.097319019873806
isthmuscingulate	L	cortex	6.1874831310316605
lateraloccipital	L	cortex	6.302619955697503
lateralorbitofrontal	L	cortex	6.1323794451177696
lingual	L	cortex	6.285679219157447
medialorbitofrontal	L	cortex	6.109464573169974
middletemporal	L	cortex	6.159346557576117
parahippocampal	L	cortex	5.989364894054689
paracentral	L	cortex	6.173663577225315
parsopercularis	L	cortex	6.195886615253926
parsorbitalis	L	cortex	6.158748143487541
parstriangularis	L	cortex	6.23522781050772
pericalcarine	L	cortex	6.300127936399911
postcentral	L	cortex	6.270169296965539
posteriorcingulate	L	cortex	6.153596116678345
precentral	L	cortex	6.221096234841833
precuneus	L	cortex	6.2045518137660265
rostralanteriorcingulate	L	cortex	6.1350798852404145
rostralmiddlefrontal	L	cortex	6.144820130205526
superiorfrontal	L	cortex	6.16056771418641
superiorparietal	L	cortex	6.18606820165021
superiortemporal	L	cortex	6.130804414379661
supramarginal	L	cortex	6.206442156484841
frontalpole	L	cortex	6.013315421468707
temporalpole	L	cortex	5.820765159820247
transversetemporal	L	cortex	6.313299285099491
insula	L	cortex	6.095400536263693
thalamusproper	L	subcortex/brainstem	6.246130222819396
caudate	L	subcortex/brainstem	6.2748760616567
putamen	L	subcortex/brainstem	6.235151954079567
pallidum	L	subcortex/brainstem	6.1242642542706784
accumbensarea	L	subcortex/brainstem	5.84225627732212
hippocampus	L	subcortex/brainstem	5.85160165910804
amygdala	L	subcortex/brainstem	5.76940848816392
bankssts	R	cortex	6.197962893492636
caudalanteriorcingulate	R	cortex	6.017111740840489
caudalmiddlefrontal	R	cortex	6.208344075749086
cuneus	R	cortex	6.233298414487385
entorhinal	R	cortex	5.988597829323812
fusiform	R	cortex	6.050484199505577
inferiorparietal	R	cortex	6.199102964904274
inferiortemporal	R	cortex	6.089299911785108
isthmuscingulate	R	cortex	6.181469910366579
lateraloccipital	R	cortex	6.320438477552716
lateralorbitofrontal	R	cortex	6.128890664891012
lingual	R	cortex	6.286919844111086
medialorbitofrontal	R	cortex	6.125272203753111
middletemporal	R	cortex	6.159414607406655
parahippocampal	R	cortex	5.9966342233706165
paracentral	R	cortex	6.164455335817357
parsopercularis	R	cortex	6.205083419324333
parsorbitalis	R	cortex	6.126961505018426
parstriangularis	R	cortex	6.248246887838521
pericalcarine	R	cortex	6.266512723545733
postcentral	R	cortex	6.267510423820758
posteriorcingulate	R	cortex	6.170196932863167
precentral	R	cortex	6.2215333387725185
precuneus	R	cortex	6.2025987155828854
rostralanteriorcingulate	R	cortex	5.991761647458382
rostralmiddlefrontal	R	cortex	6.141654309422032
superiorfrontal	R	cortex	6.163993959881227
superiorparietal	R	cortex	6.190032820148547
superiortemporal	R	cortex	6.129113750442991
supramarginal	R	cortex	6.200600031063704
frontalpole	R	cortex	6.275538077276743
temporalpole	R	cortex	5.79941959734884
transversetemporal	R	cortex	6.304644720792067
insula	R	cortex	6.0848369272539315
thalamusproper	R	subcortex/brainstem	6.264808672054322
caudate	R	subcortex/brainstem	6.226971382438583
putamen	R	subcortex/brainstem	6.202912401939794
pallidum	R	subcortex/brainstem	6.109116992774537
accumbensarea	R	subcortex/brainstem	5.8597254810729655
hippocampus	R	subcortex/brainstem	5.842946941270277
amygdala	R	subcortex/brainstem	5.851151580705579
brainstem	B	subcortex/brainstem	6.256875451495985
