label	hemisphere	structure	weighted_avg
bankssts	L	cortex	6.468274858879983
caudalanteriorcingulate	L	cortex	6.564896670780026
caudalmiddlefrontal	L	cortex	6.508938807840381
cuneus	L	cortex	6.427842872269053
entorhinal	L	cortex	6.54930795931962
fusiform	L	cortex	6.4485377767865435
inferiorparietal	L	cortex	6.477516347582028
inferiortemporal	L	cortex	6.459601251009102
isthmuscingulate	L	cortex	6.5147150849340125
lateraloccipital	L	cortex	6.508882214832879
lateralorbitofrontal	L	cortex	6.452497884972775
lingual	L	cortex	6.47545957276054
medialorbitofrontal	L	cortex	6.465566776115524
middletemporal	L	cortex	6.500635110079145
parahippocampal	L	cortex	6.439130805779429
paracentral	L	cortex	6.475390864332785
parsopercularis	L	cortex	6.493233006957958
parsorbitalis	L	cortex	6.449590474136488
parstriangularis	L	cortex	6.4803571999486564
pericalcarine	L	cortex	6.447331057998046
postcentral	L	cortex	6.5075989855820415
posteriorcingulate	L	cortex	6.529573547121891
precentral	L	cortex	6.5173399269092895
precuneus	L	cortex	6.482778083593804
rostralanteriorcingulate	L	cortex	6.5540289127483735
rostralmiddlefrontal	L	cortex	6.464033744688275
superiorfrontal	L	cortex	6.505052701950024
superiorparietal	L	cortex	6.462114885466112
superiortemporal	L	cortex	6.481842127778231
supramarginal	L	cortex	6.520331991069081
frontalpole	L	cortex	6.386354851690533
temporalpole	L	cortex	6.419913035236725
transversetemporal	L	cortex	6.4877350783502825
insula	L	cortex	6.488567080167933
thalamusproper	L	subcortex/brainstem	6.45528920586474
caudate	L	subcortex/brainstem	6.434646851213263
putamen	L	subcortex/brainstem	6.461006527615823
pallidum	L	subcortex/brainstem	6.422566946734604
accumbensarea	L	subcortex/brainstem	6.296625112174439
hippocampus	L	subcortex/brainstem	6.356155830827594
amygdala	L	subcortex/brainstem	6.375441744575194
bankssts	R	cortex	6.496757077627265
caudalanteriorcingulate	R	cortex	6.567880722713431
caudalmiddlefrontal	R	cortex	6.5100902728665995
cuneus	R	cortex	6.427767288807447
entorhinal	R	cortex	6.56765957501912
fusiform	R	cortex	6.442035173434354
inferiorparietal	R	cortex	6.4782771282165115
inferiortemporal	R	cortex	6.4576819772287575
isthmuscingulate	R	cortex	6.518916674298538
lateraloccipital	R	cortex	6.520479350643823
lateralorbitofrontal	R	cortex	6.45507533588675
lingual	R	cortex	6.472761999115047
medialorbitofrontal	R	cortex	6.482263496449549
middletemporal	R	cortex	6.497955802359051
parahippocampal	R	cortex	6.435929302693103
paracentral	R	cortex	6.4743605925010765
parsopercularis	R	cortex	6.491786719938033
parsorbitalis	R	cortex	6.443595673041137
parstriangularis	R	cortex	6.513316468675915
pericalcarine	R	cortex	6.436751358433172
postcentral	R	cortex	6.5087889869933155
posteriorcingulate	R	cortex	6.545671361432777
precentral	R	cortex	6.516067860320538
precuneus	R	cortex	6.482682971839131
rostralanteriorcingulate	R	cortex	6.496667406404369
rostralmiddlefrontal	R	cortex	6.45915548631283
superiorfrontal	R	cortex	6.505251281363091
superiorparietal	R	cortex	6.464250139844659
superiortemporal	R	cortex	6.478048900262821
supramarginal	R	cortex	6.503415781998083
frontalpole	R	cortex	6.4550471666267875
temporalpole	R	cortex	6.418603356517952
transversetemporal	R	cortex	6.493837654865295
insula	R	cortex	6.483580498907584
thalamusproper	R	subcortex/brainstem	6.467566234712024
caudate	R	subcortex/brainstem	6.418239606390028
putamen	R	subcortex/brainstem	6.429169839360771
pallidum	R	subcortex/brainstem	6.423199361841116
accumbensarea	R	subcortex/brainstem	6.328668631486575
hippocampus	R	subcortex/brainstem	6.353332006230354
amygdala	R	subcortex/brainstem	6.426706307708943
brainstem	B	subcortex/brainstem	6.461960102271571
