label	hemisphere	structure	weighted_avg
bankssts	L	cortex	10.344911409037504
caudalanteriorcingulate	L	cortex	9.999479660383066
caudalmiddlefrontal	L	cortex	9.766524768953104
cuneus	L	cortex	11.312787049380859
entorhinal	L	cortex	9.589685521193891
fusiform	L	cortex	10.170046529701882
inferiorparietal	L	cortex	10.049815321074696
inferiortemporal	L	cortex	10.419587811665648
isthmuscingulate	L	cortex	9.75959040233114
lateraloccipital	L	cortex	10.560618377161722
lateralorbitofrontal	L	cortex	10.445870578734779
lingual	L	cortex	10.984364018376771
medialorbitofrontal	L	cortex	11.072707259777863
middletemporal	L	cortex	10.141331085291188
parahippocampal	L	cortex	9.605482647279905
paracentral	L	cortex	9.336532322924588
parsopercularis	L	cortex	9.988496892522436
parsorbitalis	L	cortex	9.24780857263379
parstriangularis	L	cortex	9.698699589948754
pericalcarine	L	cortex	11.471342496495073
postcentral	L	cortex	10.164778071187172
posteriorcingulate	L	cortex	10.121232711730993
precentral	L	cortex	10.070633882725476
precuneus	L	cortex	10.55684768332959
rostralanteriorcingulate	L	cortex	11.232060903477846
rostralmiddlefrontal	L	cortex	10.042752785960197
superiorfrontal	L	cortex	10.356999900887491
superiorparietal	L	cortex	10.022493551575254
superiortemporal	L	cortex	10.535335309543846
supramarginal	L	cortex	10.327741510833368
frontalpole	L	cortex	9.922333175260956
temporalpole	L	cortex	11.634295624940155
transversetemporal	L	cortex	10.163477854199739
insula	L	cortex	10.692779338763012
thalamusproper	L	subcortex/brainstem	4.435676881360527
caudate	L	subcortex/brainstem	10.434560673120899
putamen	L	subcortex/brainstem	8.59597900254405
pallidum	L	subcortex/brainstem	6.500624142107259
accumbensarea	L	subcortex/brainstem	9.143634100285784
hippocampus	L	subcortex/brainstem	9.69083607221016
amygdala	L	subcortex/brainstem	9.316862650997388
bankssts	R	cortex	10.606231190899036
caudalanteriorcingulate	R	cortex	10.135236443183482
caudalmiddlefrontal	R	cortex	9.787741204809377
cuneus	R	cortex	11.29202910813728
entorhinal	R	cortex	9.514439436675469
fusiform	R	cortex	10.355081730015296
inferiorparietal	R	cortex	10.001563523953136
inferiortemporal	R	cortex	10.336513862195375
isthmuscingulate	R	cortex	9.780249821886224
lateraloccipital	R	cortex	10.69821993271983
lateralorbitofrontal	R	cortex	10.445004643298624
lingual	R	cortex	10.943353780199677
medialorbitofrontal	R	cortex	11.128633457072391
middletemporal	R	cortex	10.224230454892417
parahippocampal	R	cortex	9.392238159191256
paracentral	R	cortex	9.285888162237256
parsopercularis	R	cortex	10.303894141331455
parsorbitalis	R	cortex	9.592797346252597
parstriangularis	R	cortex	9.765067954094624
pericalcarine	R	cortex	10.797258726501383
postcentral	R	cortex	10.104664628896245
posteriorcingulate	R	cortex	10.063692862767263
precentral	R	cortex	10.090832011388589
precuneus	R	cortex	10.529055334359784
rostralanteriorcingulate	R	cortex	10.956364322938452
rostralmiddlefrontal	R	cortex	10.060211216509037
superiorfrontal	R	cortex	10.398210771930302
superiorparietal	R	cortex	10.037661375921912
superiortemporal	R	cortex	10.524558845317031
supramarginal	R	cortex	10.280811919702234
frontalpole	R	cortex	7.732618265903398
temporalpole	R	cortex	11.675906030739585
transversetemporal	R	cortex	9.9214466157189
insula	R	cortex	10.595625878612015
thalamusproper	R	subcortex/brainstem	4.3196212178575495
caudate	R	subcortex/brainstem	10.31068188336645
putamen	R	subcortex/brainstem	8.858987254784184
pallidum	R	subcortex/brainstem	6.918955904286287
accumbensarea	R	subcortex/brainstem	9.30954989821422
hippocampus	R	subcortex/brainstem	9.57232406294524
amygdala	R	subcortex/brainstem	9.124078669388657
brainstem	B	subcortex/brainstem	5.06302655748812
