label	hemisphere	structure	weighted_avg
bankssts	L	cortex	7.66535984758452
caudalanteriorcingulate	L	cortex	7.51961031189522
caudalmiddlefrontal	L	cortex	7.770388817695836
cuneus	L	cortex	7.802470308337401
entorhinal	L	cortex	7.40274802586816
fusiform	L	cortex	7.529848112773113
inferiorparietal	L	cortex	7.698980965476744
inferiortemporal	L	cortex	7.560391987721755
isthmuscingulate	L	cortex	7.744362936415182
lateraloccipital	L	cortex	7.836293590933216
lateralorbitofrontal	L	cortex	7.537375633218433
lingual	L	cortex	7.7903119212891685
medialorbitofrontal	L	cortex	7.447642004204761
middletemporal	L	cortex	7.62118619941169
parahippocampal	L	cortex	7.456947327001492
paracentral	L	cortex	7.7281670761156684
parsopercularis	L	cortex	7.6563624990947305
parsorbitalis	L	cortex	7.640554091686471
parstriangularis	L	cortex	7.651772742473348
pericalcarine	L	cortex	7.834666320668917
postcentral	L	cortex	7.732775568391502
posteriorcingulate	L	cortex	7.579457996370883
precentral	L	cortex	7.792485258253405
precuneus	L	cortex	7.737404539508165
rostralanteriorcingulate	L	cortex	7.458307054228344
rostralmiddlefrontal	L	cortex	7.668651188115138
superiorfrontal	L	cortex	7.667161470585694
superiorparietal	L	cortex	7.747103110319086
superiortemporal	L	cortex	7.546546925903748
supramarginal	L	cortex	7.611691706487827
frontalpole	L	cortex	7.5273494447983245
temporalpole	L	cortex	7.198089606668651
transversetemporal	L	cortex	7.744042703400161
insula	L	cortex	7.496790088671464
thalamusproper	L	subcortex/brainstem	8.096289348813421
caudate	L	subcortex/brainstem	7.629809343625145
putamen	L	subcortex/brainstem	7.802275647563343
pallidum	L	subcortex/brainstem	7.863451546260341
accumbensarea	L	subcortex/brainstem	7.241143596471542
hippocampus	L	subcortex/brainstem	7.515569793981885
amygdala	L	subcortex/brainstem	7.404509109875931
bankssts	R	cortex	7.6838807742878
caudalanteriorcingulate	R	cortex	7.515215004405146
caudalmiddlefrontal	R	cortex	7.77198801952937
cuneus	R	cortex	7.80192108749653
entorhinal	R	cortex	7.42923052400249
fusiform	R	cortex	7.518286547988985
inferiorparietal	R	cortex	7.7123086356649
inferiortemporal	R	cortex	7.555431105396261
isthmuscingulate	R	cortex	7.744759671884
lateraloccipital	R	cortex	7.851403982918629
lateralorbitofrontal	R	cortex	7.53881469760875
lingual	R	cortex	7.788696031926506
medialorbitofrontal	R	cortex	7.467686208853244
middletemporal	R	cortex	7.614043457206135
parahippocampal	R	cortex	7.475169439367895
paracentral	R	cortex	7.715534224039715
parsopercularis	R	cortex	7.62099627351937
parsorbitalis	R	cortex	7.600631555548819
parstriangularis	R	cortex	7.684169432675163
pericalcarine	R	cortex	7.886022622408281
postcentral	R	cortex	7.7418778933251575
posteriorcingulate	R	cortex	7.600346407485676
precentral	R	cortex	7.784596484939592
precuneus	R	cortex	7.737690172076801
rostralanteriorcingulate	R	cortex	7.274362438293907
rostralmiddlefrontal	R	cortex	7.666615441805827
superiorfrontal	R	cortex	7.670001082341105
superiorparietal	R	cortex	7.744993326196843
superiortemporal	R	cortex	7.5496147605082635
supramarginal	R	cortex	7.604000820921762
frontalpole	R	cortex	7.7361556510414715
temporalpole	R	cortex	7.17684792077377
transversetemporal	R	cortex	7.7638457343626905
insula	R	cortex	7.5021311552457455
thalamusproper	R	subcortex/brainstem	8.12989453177232
caudate	R	subcortex/brainstem	7.567070691707029
putamen	R	subcortex/brainstem	7.718557409695606
pallidum	R	subcortex/brainstem	7.826009720710708
accumbensarea	R	subcortex/brainstem	7.338999492270955
hippocampus	R	subcortex/brainstem	7.505569175521152
amygdala	R	subcortex/brainstem	7.519253017272208
brainstem	B	subcortex/brainstem	8.378083820045267
