label	hemisphere	structure	weighted_avg
bankssts	L	cortex	6.307527873504499
caudalanteriorcingulate	L	cortex	6.31307835303311
caudalmiddlefrontal	L	cortex	6.3090541470630335
cuneus	L	cortex	6.2380064548503285
entorhinal	L	cortex	6.320474531346394
fusiform	L	cortex	6.2900218509875865
inferiorparietal	L	cortex	6.2975138752267465
inferiortemporal	L	cortex	6.299180009261631
isthmuscingulate	L	cortex	6.331021649107567
lateraloccipital	L	cortex	6.334118997511347
lateralorbitofrontal	L	cortex	6.274499110263452
lingual	L	cortex	6.291217753385917
medialorbitofrontal	L	cortex	6.285443012044312
middletemporal	L	cortex	6.342283398312514
parahippocampal	L	cortex	6.247812351564414
paracentral	L	cortex	6.283878300252533
parsopercularis	L	cortex	6.297139784908879
parsorbitalis	L	cortex	6.257642310350682
parstriangularis	L	cortex	6.3011681959198445
pericalcarine	L	cortex	6.260124435159867
postcentral	L	cortex	6.3137689765028675
posteriorcingulate	L	cortex	6.328865909720183
precentral	L	cortex	6.323946638367609
precuneus	L	cortex	6.305154481639481
rostralanteriorcingulate	L	cortex	6.353196420043824
rostralmiddlefrontal	L	cortex	6.280323953146321
superiorfrontal	L	cortex	6.304840344897112
superiorparietal	L	cortex	6.287371982399696
superiortemporal	L	cortex	6.303497505108008
supramarginal	L	cortex	6.341935856025117
frontalpole	L	cortex	6.162776594272285
temporalpole	L	cortex	6.204544516906398
transversetemporal	L	cortex	6.305755612952321
insula	L	cortex	6.2942873758013596
thalamusproper	L	subcortex/brainstem	6.309044253501362
caudate	L	subcortex/brainstem	6.1648732108813125
putamen	L	subcortex/brainstem	6.212535207595132
pallidum	L	subcortex/brainstem	6.254986057197859
accumbensarea	L	subcortex/brainstem	6.0142908520272425
hippocampus	L	subcortex/brainstem	6.114081846583487
amygdala	L	subcortex/brainstem	6.118590713473891
bankssts	R	cortex	6.331925100074813
caudalanteriorcingulate	R	cortex	6.317414421709916
caudalmiddlefrontal	R	cortex	6.3100785361011456
cuneus	R	cortex	6.2360272274638024
entorhinal	R	cortex	6.342064529123654
fusiform	R	cortex	6.2854668371856945
inferiorparietal	R	cortex	6.299648858583845
inferiortemporal	R	cortex	6.29709089201444
isthmuscingulate	R	cortex	6.336325425926735
lateraloccipital	R	cortex	6.342428951960282
lateralorbitofrontal	R	cortex	6.2742271016353275
lingual	R	cortex	6.2875747345847435
medialorbitofrontal	R	cortex	6.302725723220489
middletemporal	R	cortex	6.338757706058531
parahippocampal	R	cortex	6.253801015336371
paracentral	R	cortex	6.284171041695914
parsopercularis	R	cortex	6.299751781614162
parsorbitalis	R	cortex	6.240652654474565
parstriangularis	R	cortex	6.332160213705573
pericalcarine	R	cortex	6.261836204102145
postcentral	R	cortex	6.312458386097521
posteriorcingulate	R	cortex	6.345594489968654
precentral	R	cortex	6.323607782632365
precuneus	R	cortex	6.304946973015667
rostralanteriorcingulate	R	cortex	6.25016760642975
rostralmiddlefrontal	R	cortex	6.276840339652648
superiorfrontal	R	cortex	6.30618768093251
superiorparietal	R	cortex	6.289545069407844
superiortemporal	R	cortex	6.299988733237941
supramarginal	R	cortex	6.326143263591345
frontalpole	R	cortex	6.269628521222047
temporalpole	R	cortex	6.19506839238976
transversetemporal	R	cortex	6.313045598889353
insula	R	cortex	6.286766502597365
thalamusproper	R	subcortex/brainstem	6.325884452133822
caudate	R	subcortex/brainstem	6.145386575072915
putamen	R	subcortex/brainstem	6.172352319334423
pallidum	R	subcortex/brainstem	6.243450610994832
accumbensarea	R	subcortex/brainstem	6.062715426140306
hippocampus	R	subcortex/brainstem	6.106317765413662
amygdala	R	subcortex/brainstem	6.180113866476324
brainstem	B	subcortex/brainstem	6.240683613996103
