label	hemisphere	structure	weighted_avg
bankssts	L	cortex	6.351120307198431
caudalanteriorcingulate	L	cortex	6.355175765279559
caudalmiddlefrontal	L	cortex	6.224749619487941
cuneus	L	cortex	6.2169564811065765
entorhinal	L	cortex	6.404095298882094
fusiform	L	cortex	6.3050652016157
inferiorparietal	L	cortex	6.296086917950963
inferiortemporal	L	cortex	6.304111555472134
isthmuscingulate	L	cortex	6.327152605964984
lateraloccipital	L	cortex	6.310839459543205
lateralorbitofrontal	L	cortex	6.21693890497762
lingual	L	cortex	6.303836307018005
medialorbitofrontal	L	cortex	6.247403489884441
middletemporal	L	cortex	6.374329411038759
parahippocampal	L	cortex	6.259949790877374
paracentral	L	cortex	6.228721180372576
parsopercularis	L	cortex	6.269871866618426
parsorbitalis	L	cortex	6.2629602205007835
parstriangularis	L	cortex	6.293603981234035
pericalcarine	L	cortex	6.297153559494629
postcentral	L	cortex	6.342192268457695
posteriorcingulate	L	cortex	6.297277312339096
precentral	L	cortex	6.264307512975914
precuneus	L	cortex	6.2523517052512325
rostralanteriorcingulate	L	cortex	6.360574586994832
rostralmiddlefrontal	L	cortex	6.237578456020142
superiorfrontal	L	cortex	6.235444720981885
superiorparietal	L	cortex	6.26231611030075
superiortemporal	L	cortex	6.318522309817855
supramarginal	L	cortex	6.335319702158877
frontalpole	L	cortex	6.099316387012609
temporalpole	L	cortex	6.208422491837744
transversetemporal	L	cortex	6.3440564966291255
insula	L	cortex	6.273592580487179
thalamusproper	L	subcortex/brainstem	6.537670072238665
caudate	L	subcortex/brainstem	6.27571741537099
putamen	L	subcortex/brainstem	6.269952760076696
pallidum	L	subcortex/brainstem	6.451022030352114
accumbensarea	L	subcortex/brainstem	6.065744023840897
hippocampus	L	subcortex/brainstem	5.866015661406342
amygdala	L	subcortex/brainstem	5.833798943627541
bankssts	R	cortex	6.392006087045098
caudalanteriorcingulate	R	cortex	6.3622932521746165
caudalmiddlefrontal	R	cortex	6.229589888777785
cuneus	R	cortex	6.234001459302629
entorhinal	R	cortex	6.440969252643703
fusiform	R	cortex	6.28666438334811
inferiorparietal	R	cortex	6.304928870271721
inferiortemporal	R	cortex	6.298793409837333
isthmuscingulate	R	cortex	6.308316171397789
lateraloccipital	R	cortex	6.327674721392883
lateralorbitofrontal	R	cortex	6.222432046006081
lingual	R	cortex	6.297600034095135
medialorbitofrontal	R	cortex	6.277186573350572
middletemporal	R	cortex	6.368086305203975
parahippocampal	R	cortex	6.305351135556081
paracentral	R	cortex	6.222869481987574
parsopercularis	R	cortex	6.226582938750359
parsorbitalis	R	cortex	6.25008982818991
parstriangularis	R	cortex	6.344063653230829
pericalcarine	R	cortex	6.317313648549513
postcentral	R	cortex	6.345875662006157
posteriorcingulate	R	cortex	6.306705659382869
precentral	R	cortex	6.26282719864767
precuneus	R	cortex	6.251655791776034
rostralanteriorcingulate	R	cortex	6.214178129528307
rostralmiddlefrontal	R	cortex	6.2281296901512615
superiorfrontal	R	cortex	6.238218889828273
superiorparietal	R	cortex	6.25725995257693
superiortemporal	R	cortex	6.310937326207919
supramarginal	R	cortex	6.317791706524791
frontalpole	R	cortex	6.480007163451716
temporalpole	R	cortex	6.2109561375190845
transversetemporal	R	cortex	6.358690348874157
insula	R	cortex	6.270619646270454
thalamusproper	R	subcortex/brainstem	6.566566059302691
caudate	R	subcortex/brainstem	6.256313874018931
putamen	R	subcortex/brainstem	6.2246360508351595
pallidum	R	subcortex/brainstem	6.430188764873725
accumbensarea	R	subcortex/brainstem	6.10097297055703
hippocampus	R	subcortex/brainstem	5.867298036064359
amygdala	R	subcortex/brainstem	5.910834408324554
brainstem	B	subcortex/brainstem	6.2120680114796
