label	hemisphere	structure	weighted_avg
bankssts	L	cortex	8.307189694752696
caudalanteriorcingulate	L	cortex	8.084486770674868
caudalmiddlefrontal	L	cortex	8.283740419038931
cuneus	L	cortex	8.592438961742621
entorhinal	L	cortex	8.061701397011614
fusiform	L	cortex	8.291158516113843
inferiorparietal	L	cortex	8.42455403314383
inferiortemporal	L	cortex	8.261718675644456
isthmuscingulate	L	cortex	8.347856387429294
lateraloccipital	L	cortex	8.582441340001884
lateralorbitofrontal	L	cortex	8.25126689263919
lingual	L	cortex	8.598018412392806
medialorbitofrontal	L	cortex	8.27968086782018
middletemporal	L	cortex	8.278860836331628
parahippocampal	L	cortex	8.196499339727175
paracentral	L	cortex	8.306685175326825
parsopercularis	L	cortex	8.292676303307653
parsorbitalis	L	cortex	8.242037078652219
parstriangularis	L	cortex	8.320786697138132
pericalcarine	L	cortex	8.708549763987675
postcentral	L	cortex	8.435570686160977
posteriorcingulate	L	cortex	8.280258779775286
precentral	L	cortex	8.312659783497372
precuneus	L	cortex	8.445985107993156
rostralanteriorcingulate	L	cortex	8.310534257357652
rostralmiddlefrontal	L	cortex	8.299091972696512
superiorfrontal	L	cortex	8.258571664078621
superiorparietal	L	cortex	8.42131242354493
superiortemporal	L	cortex	8.308532208422118
supramarginal	L	cortex	8.38010124398895
frontalpole	L	cortex	8.059936785127537
temporalpole	L	cortex	8.037450586226191
transversetemporal	L	cortex	8.423755657973517
insula	L	cortex	8.297268429163562
thalamusproper	L	subcortex/brainstem	7.992098748410781
caudate	L	subcortex/brainstem	8.158372979484819
putamen	L	subcortex/brainstem	8.040407699087526
pallidum	L	subcortex/brainstem	7.8447332439636
accumbensarea	L	subcortex/brainstem	8.181893403037474
hippocampus	L	subcortex/brainstem	8.265768298663687
amygdala	L	subcortex/brainstem	8.177397266756447
bankssts	R	cortex	8.269551745646723
caudalanteriorcingulate	R	cortex	8.08186725646848
caudalmiddlefrontal	R	cortex	8.278521057446369
cuneus	R	cortex	8.595815043996502
entorhinal	R	cortex	8.05304373835553
fusiform	R	cortex	8.288177118762368
inferiorparietal	R	cortex	8.417747196665031
inferiortemporal	R	cortex	8.256094930607581
isthmuscingulate	R	cortex	8.348539748060958
lateraloccipital	R	cortex	8.609156423327704
lateralorbitofrontal	R	cortex	8.255748973544456
lingual	R	cortex	8.591716835149407
medialorbitofrontal	R	cortex	8.292270095334553
middletemporal	R	cortex	8.284782659181591
parahippocampal	R	cortex	8.203670227164523
paracentral	R	cortex	8.299548447533233
parsopercularis	R	cortex	8.297040289645178
parsorbitalis	R	cortex	8.234699637977657
parstriangularis	R	cortex	8.333764252318348
pericalcarine	R	cortex	8.707219532018938
postcentral	R	cortex	8.431573226406663
posteriorcingulate	R	cortex	8.301510781678378
precentral	R	cortex	8.307926014530167
precuneus	R	cortex	8.447277821003631
rostralanteriorcingulate	R	cortex	8.149302307897434
rostralmiddlefrontal	R	cortex	8.302643277936898
superiorfrontal	R	cortex	8.25977652713344
superiorparietal	R	cortex	8.42127367516178
superiortemporal	R	cortex	8.313621032235565
supramarginal	R	cortex	8.372488375072368
frontalpole	R	cortex	7.788712682025806
temporalpole	R	cortex	8.026582953803917
transversetemporal	R	cortex	8.419964626437753
insula	R	cortex	8.280978525908083
thalamusproper	R	subcortex/brainstem	7.987681400680211
caudate	R	subcortex/brainstem	8.129030609846145
putamen	R	subcortex/brainstem	8.016771933329148
pallidum	R	subcortex/brainstem	7.84831619176454
accumbensarea	R	subcortex/brainstem	8.139997050120103
hippocampus	R	subcortex/brainstem	8.267403098152712
amygdala	R	subcortex/brainstem	8.242252044324632
brainstem	B	subcortex/brainstem	8.245444023796551
