label	hemisphere	structure	weighted_avg
bankssts	L	cortex	6.984745279622475
caudalanteriorcingulate	L	cortex	7.012318152254883
caudalmiddlefrontal	L	cortex	6.82506873528979
cuneus	L	cortex	6.971022865415103
entorhinal	L	cortex	6.8960086793599515
fusiform	L	cortex	6.832313962956071
inferiorparietal	L	cortex	6.864409403083959
inferiortemporal	L	cortex	6.804247344347362
isthmuscingulate	L	cortex	7.004460404059964
lateraloccipital	L	cortex	7.040721975790611
lateralorbitofrontal	L	cortex	6.727015143369439
lingual	L	cortex	7.01734980893307
medialorbitofrontal	L	cortex	6.7336858044288865
middletemporal	L	cortex	6.9456112237344865
parahippocampal	L	cortex	6.714809370353816
paracentral	L	cortex	6.888022338073814
parsopercularis	L	cortex	6.789542392776655
parsorbitalis	L	cortex	6.8394810300529585
parstriangularis	L	cortex	6.794088649671849
pericalcarine	L	cortex	7.070327318898084
postcentral	L	cortex	7.0440755083439575
posteriorcingulate	L	cortex	6.894493257870792
precentral	L	cortex	6.953551246898448
precuneus	L	cortex	6.920159936282734
rostralanteriorcingulate	L	cortex	6.905503495017933
rostralmiddlefrontal	L	cortex	6.830754192935981
superiorfrontal	L	cortex	6.84647835159611
superiorparietal	L	cortex	6.883513940604936
superiortemporal	L	cortex	6.861905761080161
supramarginal	L	cortex	6.882791147053261
frontalpole	L	cortex	6.7083265060615
temporalpole	L	cortex	6.615390909325824
transversetemporal	L	cortex	7.099483442396515
insula	L	cortex	6.758428377466194
thalamusproper	L	subcortex/brainstem	7.250387150292981
caudate	L	subcortex/brainstem	7.115389784094002
putamen	L	subcortex/brainstem	7.160413591864374
pallidum	L	subcortex/brainstem	7.461930138599343
accumbensarea	L	subcortex/brainstem	6.528312990944993
hippocampus	L	subcortex/brainstem	6.419243722365693
amygdala	L	subcortex/brainstem	6.46500412024256
bankssts	R	cortex	7.05407738272382
caudalanteriorcingulate	R	cortex	7.020958032217296
caudalmiddlefrontal	R	cortex	6.8261449183630045
cuneus	R	cortex	6.982224292933184
entorhinal	R	cortex	6.96078436373087
fusiform	R	cortex	6.809816087788454
inferiorparietal	R	cortex	6.895587636559095
inferiortemporal	R	cortex	6.80133742727306
isthmuscingulate	R	cortex	6.971738559145254
lateraloccipital	R	cortex	7.06809592888715
lateralorbitofrontal	R	cortex	6.729305845089063
lingual	R	cortex	7.007427452365638
medialorbitofrontal	R	cortex	6.786607790247245
middletemporal	R	cortex	6.926218069072036
parahippocampal	R	cortex	6.79315492884266
paracentral	R	cortex	6.856933583559628
parsopercularis	R	cortex	6.720427243304771
parsorbitalis	R	cortex	6.76846330699239
parstriangularis	R	cortex	6.862639409523554
pericalcarine	R	cortex	7.109809027620332
postcentral	R	cortex	7.052564392313306
posteriorcingulate	R	cortex	6.9107133187847785
precentral	R	cortex	6.946063017558467
precuneus	R	cortex	6.9206403897797495
rostralanteriorcingulate	R	cortex	6.7019578744078805
rostralmiddlefrontal	R	cortex	6.826294326616455
superiorfrontal	R	cortex	6.8524572364079255
superiorparietal	R	cortex	6.875625086725883
superiortemporal	R	cortex	6.859948806378429
supramarginal	R	cortex	6.872260448022628
frontalpole	R	cortex	7.463053807626411
temporalpole	R	cortex	6.61043731146981
transversetemporal	R	cortex	7.127288140993669
insula	R	cortex	6.756336929552941
thalamusproper	R	subcortex/brainstem	7.288320093763562
caudate	R	subcortex/brainstem	7.0363710443475185
putamen	R	subcortex/brainstem	7.078962685806458
pallidum	R	subcortex/brainstem	7.454277746630696
accumbensarea	R	subcortex/brainstem	6.620640494759242
hippocampus	R	subcortex/brainstem	6.4224702507831095
amygdala	R	subcortex/brainstem	6.521388383413714
brainstem	B	subcortex/brainstem	7.041505229193794
