label	hemisphere	structure	weighted_avg
bankssts	L	cortex	9.12302982045359
caudalanteriorcingulate	L	cortex	7.9042828569454535
caudalmiddlefrontal	L	cortex	9.106828197893499
cuneus	L	cortex	9.712668709074158
entorhinal	L	cortex	8.126668472300734
fusiform	L	cortex	8.648138793331775
inferiorparietal	L	cortex	9.176097388677592
inferiortemporal	L	cortex	8.662555404117189
isthmuscingulate	L	cortex	9.100341780160964
lateraloccipital	L	cortex	9.61542319527214
lateralorbitofrontal	L	cortex	8.541119800361766
lingual	L	cortex	9.672509937103872
medialorbitofrontal	L	cortex	8.540798700911552
middletemporal	L	cortex	8.546200198562007
parahippocampal	L	cortex	8.155184304774469
paracentral	L	cortex	9.542455577638114
parsopercularis	L	cortex	8.964351396609274
parsorbitalis	L	cortex	8.928746812344112
parstriangularis	L	cortex	8.930825211081538
pericalcarine	L	cortex	10.051421114725635
postcentral	L	cortex	9.497744281634203
posteriorcingulate	L	cortex	8.829680838920545
precentral	L	cortex	9.320877848027763
precuneus	L	cortex	9.27886655222974
rostralanteriorcingulate	L	cortex	8.271016185799215
rostralmiddlefrontal	L	cortex	8.89435138487164
superiorfrontal	L	cortex	8.842936945074054
superiorparietal	L	cortex	9.344023054383145
superiortemporal	L	cortex	8.58076047038234
supramarginal	L	cortex	9.02265007060481
frontalpole	L	cortex	8.495874267113772
temporalpole	L	cortex	8.319249559979218
transversetemporal	L	cortex	9.211902691712481
insula	L	cortex	8.366123181760154
thalamusproper	L	subcortex/brainstem	7.48113204492742
caudate	L	subcortex/brainstem	8.091380555465452
putamen	L	subcortex/brainstem	7.643627986497011
pallidum	L	subcortex/brainstem	6.985853445558112
accumbensarea	L	subcortex/brainstem	6.303623494150403
hippocampus	L	subcortex/brainstem	9.12147676630153
amygdala	L	subcortex/brainstem	8.005880450037965
bankssts	R	cortex	9.032186492451782
caudalanteriorcingulate	R	cortex	7.904587344669687
caudalmiddlefrontal	R	cortex	9.0434021557682
cuneus	R	cortex	9.70209110367591
entorhinal	R	cortex	8.138283421781864
fusiform	R	cortex	8.626468287195593
inferiorparietal	R	cortex	9.154040762579813
inferiortemporal	R	cortex	8.637125692988523
isthmuscingulate	R	cortex	9.137498469564422
lateraloccipital	R	cortex	9.674831988353501
lateralorbitofrontal	R	cortex	8.545595445710997
lingual	R	cortex	9.635038246061054
medialorbitofrontal	R	cortex	8.52594052414513
middletemporal	R	cortex	8.581173011946621
parahippocampal	R	cortex	8.244091969044211
paracentral	R	cortex	9.52083938212812
parsopercularis	R	cortex	8.892623412322406
parsorbitalis	R	cortex	8.82940599914927
parstriangularis	R	cortex	8.867306547980801
pericalcarine	R	cortex	9.986402814907116
postcentral	R	cortex	9.467432837190787
posteriorcingulate	R	cortex	8.83432961220656
precentral	R	cortex	9.329751605593863
precuneus	R	cortex	9.283818481652514
rostralanteriorcingulate	R	cortex	8.094577183852016
rostralmiddlefrontal	R	cortex	8.946789896112938
superiorfrontal	R	cortex	8.815715617286894
superiorparietal	R	cortex	9.345495222882427
superiortemporal	R	cortex	8.589546920850417
supramarginal	R	cortex	9.056948688396941
frontalpole	R	cortex	7.68427684816974
temporalpole	R	cortex	8.30724277316613
transversetemporal	R	cortex	9.20379097680774
insula	R	cortex	8.368498198127574
thalamusproper	R	subcortex/brainstem	7.412374469293491
caudate	R	subcortex/brainstem	7.923339561026262
putamen	R	subcortex/brainstem	7.6725808505521345
pallidum	R	subcortex/brainstem	6.997057993130126
accumbensarea	R	subcortex/brainstem	6.541318514009014
hippocampus	R	subcortex/brainstem	9.103454059159997
amygdala	R	subcortex/brainstem	7.8769867781954215
brainstem	B	subcortex/brainstem	7.586543551694039
