label	hemisphere	structure	weighted_avg
bankssts	L	cortex	9.670852211140089
caudalanteriorcingulate	L	cortex	9.45192614461998
caudalmiddlefrontal	L	cortex	9.567818537802692
cuneus	L	cortex	9.44745468639384
entorhinal	L	cortex	9.569873663263678
fusiform	L	cortex	9.66138970797631
inferiorparietal	L	cortex	9.631548093449029
inferiortemporal	L	cortex	9.646024358070187
isthmuscingulate	L	cortex	9.638912902186236
lateraloccipital	L	cortex	9.653595086247725
lateralorbitofrontal	L	cortex	9.601069406759944
lingual	L	cortex	9.694908713309063
medialorbitofrontal	L	cortex	9.430603878787156
middletemporal	L	cortex	9.678829613101462
parahippocampal	L	cortex	9.611033780779056
paracentral	L	cortex	9.64115569078397
parsopercularis	L	cortex	9.7100175450877515
parsorbitalis	L	cortex	9.5834059936091
parstriangularis	L	cortex	9.619825899435911
pericalcarine	L	cortex	9.692402248780564
postcentral	L	cortex	9.71096471848398
posteriorcingulate	L	cortex	9.540553144482391
precentral	L	cortex	9.681653003236654
precuneus	L	cortex	9.647233100519538
rostralanteriorcingulate	L	cortex	9.583052390771964
rostralmiddlefrontal	L	cortex	9.550809080818716
superiorfrontal	L	cortex	9.623179338795214
superiorparietal	L	cortex	9.656441878901049
superiortemporal	L	cortex	9.564742508031024
supramarginal	L	cortex	9.747846189668197
frontalpole	L	cortex	8.973939876832754
temporalpole	L	cortex	9.393360774617992
transversetemporal	L	cortex	9.627751222686843
insula	L	cortex	9.577033035054336
thalamusproper	L	subcortex/brainstem	9.203073479063704
caudate	L	subcortex/brainstem	9.055772961376698
putamen	L	subcortex/brainstem	9.34011729049104
pallidum	L	subcortex/brainstem	9.215243748702628
accumbensarea	L	subcortex/brainstem	8.566863760050204
hippocampus	L	subcortex/brainstem	9.601810133439924
amygdala	L	subcortex/brainstem	9.030154576926073
bankssts	R	cortex	9.578898934580408
caudalanteriorcingulate	R	cortex	9.459799932353803
caudalmiddlefrontal	R	cortex	9.57030001494666
cuneus	R	cortex	9.497074106873264
entorhinal	R	cortex	9.587479552940222
fusiform	R	cortex	9.621914856050388
inferiorparietal	R	cortex	9.638043240246423
inferiortemporal	R	cortex	9.65007931908482
isthmuscingulate	R	cortex	9.666441951100197
lateraloccipital	R	cortex	9.666528266148164
lateralorbitofrontal	R	cortex	9.5994758990787
lingual	R	cortex	9.691978939209152
medialorbitofrontal	R	cortex	9.452268661197223
middletemporal	R	cortex	9.671295047742303
parahippocampal	R	cortex	9.635276494716097
paracentral	R	cortex	9.616259586135628
parsopercularis	R	cortex	9.743898518957106
parsorbitalis	R	cortex	9.588710491724289
parstriangularis	R	cortex	9.66473654514447
pericalcarine	R	cortex	9.651794871636268
postcentral	R	cortex	9.72229004862286
posteriorcingulate	R	cortex	9.533320790905698
precentral	R	cortex	9.685774668332993
precuneus	R	cortex	9.641686627186196
rostralanteriorcingulate	R	cortex	9.355800239467932
rostralmiddlefrontal	R	cortex	9.55126640033882
superiorfrontal	R	cortex	9.631786489543206
superiorparietal	R	cortex	9.65345000688292
superiortemporal	R	cortex	9.561798624710372
supramarginal	R	cortex	9.741039062096158
frontalpole	R	cortex	8.895365209177847
temporalpole	R	cortex	9.337754840719636
transversetemporal	R	cortex	9.63029525339398
insula	R	cortex	9.574259038697305
thalamusproper	R	subcortex/brainstem	9.192619664608616
caudate	R	subcortex/brainstem	8.97893704140502
putamen	R	subcortex/brainstem	9.288649848148538
pallidum	R	subcortex/brainstem	9.218816369739068
accumbensarea	R	subcortex/brainstem	8.628074748181946
hippocampus	R	subcortex/brainstem	9.596403776542664
amygdala	R	subcortex/brainstem	9.150918449414128
brainstem	B	subcortex/brainstem	8.71246686957225
