label	hemisphere	structure	weighted_avg
bankssts	L	cortex	8.535104216045472
caudalanteriorcingulate	L	cortex	8.83242510601722
caudalmiddlefrontal	L	cortex	8.447601248497508
cuneus	L	cortex	8.381762484386572
entorhinal	L	cortex	8.751140595643767
fusiform	L	cortex	8.635387570543116
inferiorparietal	L	cortex	8.506105883947448
inferiortemporal	L	cortex	8.589773385569963
isthmuscingulate	L	cortex	8.565250336788038
lateraloccipital	L	cortex	8.422534712532903
lateralorbitofrontal	L	cortex	8.582578948318393
lingual	L	cortex	8.410260322756661
medialorbitofrontal	L	cortex	8.6857446445866
middletemporal	L	cortex	8.679420637247883
parahippocampal	L	cortex	8.54831262533809
paracentral	L	cortex	8.50333881914744
parsopercularis	L	cortex	8.577498129322843
parsorbitalis	L	cortex	8.481424560935714
parstriangularis	L	cortex	8.58744617102356
pericalcarine	L	cortex	8.236530815873605
postcentral	L	cortex	8.582352004678311
posteriorcingulate	L	cortex	8.66325138712461
precentral	L	cortex	8.557270548152612
precuneus	L	cortex	8.499435878521926
rostralanteriorcingulate	L	cortex	8.925169212913643
rostralmiddlefrontal	L	cortex	8.536193307106597
superiorfrontal	L	cortex	8.584646489175489
superiorparietal	L	cortex	8.451367838074512
superiortemporal	L	cortex	8.652630209592933
supramarginal	L	cortex	8.669461736274389
frontalpole	L	cortex	8.192505437149878
temporalpole	L	cortex	8.751397224007027
transversetemporal	L	cortex	8.510153025483369
insula	L	cortex	8.626487710623918
thalamusproper	L	subcortex/brainstem	8.783057713361341
caudate	L	subcortex/brainstem	8.67325758928096
putamen	L	subcortex/brainstem	8.478555372829037
pallidum	L	subcortex/brainstem	8.31026992350783
accumbensarea	L	subcortex/brainstem	8.348671369333701
hippocampus	L	subcortex/brainstem	8.22785031389876
amygdala	L	subcortex/brainstem	8.33031099593535
bankssts	R	cortex	8.533580255714408
caudalanteriorcingulate	R	cortex	8.845214459869355
caudalmiddlefrontal	R	cortex	8.45681230257126
cuneus	R	cortex	8.38141201395084
entorhinal	R	cortex	8.798606578797017
fusiform	R	cortex	8.634770091629445
inferiorparietal	R	cortex	8.501458218500845
inferiortemporal	R	cortex	8.587279490274588
isthmuscingulate	R	cortex	8.570244594015884
lateraloccipital	R	cortex	8.440713064199839
lateralorbitofrontal	R	cortex	8.58414231235252
lingual	R	cortex	8.413649946687277
medialorbitofrontal	R	cortex	8.721116380618684
middletemporal	R	cortex	8.673906014747711
parahippocampal	R	cortex	8.529208544073356
paracentral	R	cortex	8.501618806618735
parsopercularis	R	cortex	8.617605199636499
parsorbitalis	R	cortex	8.46958978022791
parstriangularis	R	cortex	8.62197799470245
pericalcarine	R	cortex	8.21165848290626
postcentral	R	cortex	8.58034823671382
posteriorcingulate	R	cortex	8.691556767449148
precentral	R	cortex	8.556307320759299
precuneus	R	cortex	8.501800012945397
rostralanteriorcingulate	R	cortex	8.748249036480729
rostralmiddlefrontal	R	cortex	8.529881895725453
superiorfrontal	R	cortex	8.5892602437305
superiorparietal	R	cortex	8.45567979610261
superiortemporal	R	cortex	8.644667997887236
supramarginal	R	cortex	8.643985449328385
frontalpole	R	cortex	8.519047551091262
temporalpole	R	cortex	8.756649586142444
transversetemporal	R	cortex	8.541323294540327
insula	R	cortex	8.617507296742854
thalamusproper	R	subcortex/brainstem	8.770921241730123
caudate	R	subcortex/brainstem	8.653719377531704
putamen	R	subcortex/brainstem	8.473985120701238
pallidum	R	subcortex/brainstem	8.317603118523362
accumbensarea	R	subcortex/brainstem	8.358384961528976
hippocampus	R	subcortex/brainstem	8.233631716463785
amygdala	R	subcortex/brainstem	8.367863747092178
brainstem	B	subcortex/brainstem	7.797086295930381
