label	hemisphere	structure	weighted_avg
bankssts	L	cortex	6.3535333355745935
caudalanteriorcingulate	L	cortex	6.614203336855942
caudalmiddlefrontal	L	cortex	6.400863885103854
cuneus	L	cortex	6.330430366646172
entorhinal	L	cortex	6.744056465906305
fusiform	L	cortex	6.401657030020048
inferiorparietal	L	cortex	6.375455893270414
inferiortemporal	L	cortex	6.368579974883324
isthmuscingulate	L	cortex	6.444757303479589
lateraloccipital	L	cortex	6.4089446263194905
lateralorbitofrontal	L	cortex	6.382488328089715
lingual	L	cortex	6.360039625475887
medialorbitofrontal	L	cortex	6.451597538032285
middletemporal	L	cortex	6.461911499993858
parahippocampal	L	cortex	6.399829575647967
paracentral	L	cortex	6.338204589015533
parsopercularis	L	cortex	6.451850018565945
parsorbitalis	L	cortex	6.372794737676239
parstriangularis	L	cortex	6.462216097413543
pericalcarine	L	cortex	6.27452863751814
postcentral	L	cortex	6.529553044474565
posteriorcingulate	L	cortex	6.458793393983469
precentral	L	cortex	6.450293894755254
precuneus	L	cortex	6.382641143628701
rostralanteriorcingulate	L	cortex	6.536170607754548
rostralmiddlefrontal	L	cortex	6.390329942768813
superiorfrontal	L	cortex	6.460245594315124
superiorparietal	L	cortex	6.366248745494383
superiortemporal	L	cortex	6.471448900786425
supramarginal	L	cortex	6.522052993097305
frontalpole	L	cortex	6.316769902350773
temporalpole	L	cortex	6.3774045419671745
transversetemporal	L	cortex	6.491218841043109
insula	L	cortex	6.504240388525324
thalamusproper	L	subcortex/brainstem	6.848442238685905
caudate	L	subcortex/brainstem	6.485834830364622
putamen	L	subcortex/brainstem	6.589771667860245
pallidum	L	subcortex/brainstem	6.969262985591001
accumbensarea	L	subcortex/brainstem	6.693493311307757
hippocampus	L	subcortex/brainstem	6.261192905494899
amygdala	L	subcortex/brainstem	6.43989972033843
bankssts	R	cortex	6.458134086156137
caudalanteriorcingulate	R	cortex	6.626186827579992
caudalmiddlefrontal	R	cortex	6.414710845566444
cuneus	R	cortex	6.3276070603533245
entorhinal	R	cortex	6.796956673997721
fusiform	R	cortex	6.409736358211171
inferiorparietal	R	cortex	6.384849349440395
inferiortemporal	R	cortex	6.363442211037796
isthmuscingulate	R	cortex	6.399686567176436
lateraloccipital	R	cortex	6.4195692252553505
lateralorbitofrontal	R	cortex	6.381477131646912
lingual	R	cortex	6.354658521602263
medialorbitofrontal	R	cortex	6.472134097687633
middletemporal	R	cortex	6.445372465690641
parahippocampal	R	cortex	6.391698533278075
paracentral	R	cortex	6.32860065828285
parsopercularis	R	cortex	6.501023297807633
parsorbitalis	R	cortex	6.36537684478421
parstriangularis	R	cortex	6.502758193008132
pericalcarine	R	cortex	6.2872916856205405
postcentral	R	cortex	6.53839666192178
posteriorcingulate	R	cortex	6.471976684559526
precentral	R	cortex	6.444534521786832
precuneus	R	cortex	6.381438578251245
rostralanteriorcingulate	R	cortex	6.5142279491772435
rostralmiddlefrontal	R	cortex	6.384677394455012
superiorfrontal	R	cortex	6.4628881238687255
superiorparietal	R	cortex	6.3680663644658955
superiortemporal	R	cortex	6.47197119680563
supramarginal	R	cortex	6.484788173800476
frontalpole	R	cortex	7.483584635863568
temporalpole	R	cortex	6.376023382014771
transversetemporal	R	cortex	6.465526507355664
insula	R	cortex	6.505712912715761
thalamusproper	R	subcortex/brainstem	6.915348500695105
caudate	R	subcortex/brainstem	6.48726520977479
putamen	R	subcortex/brainstem	6.526007272634362
pallidum	R	subcortex/brainstem	6.911164220338541
accumbensarea	R	subcortex/brainstem	6.749697683450869
hippocampus	R	subcortex/brainstem	6.249036821460708
amygdala	R	subcortex/brainstem	6.583638097296206
brainstem	B	subcortex/brainstem	6.988522775473564
