label	hemisphere	structure	weighted_avg
bankssts	L	cortex	7.033330360279901
caudalanteriorcingulate	L	cortex	7.107886225645877
caudalmiddlefrontal	L	cortex	7.043865706808388
cuneus	L	cortex	7.005460746542917
entorhinal	L	cortex	7.147631063314313
fusiform	L	cortex	7.036665194794322
inferiorparietal	L	cortex	7.059235328127568
inferiortemporal	L	cortex	7.039946894823925
isthmuscingulate	L	cortex	7.076366478243342
lateraloccipital	L	cortex	7.0750934654058435
lateralorbitofrontal	L	cortex	7.020973522048351
lingual	L	cortex	7.055136717912569
medialorbitofrontal	L	cortex	7.050992115716874
middletemporal	L	cortex	7.081269396427947
parahippocampal	L	cortex	7.008043272203693
paracentral	L	cortex	7.021924199803813
parsopercularis	L	cortex	7.063489128664426
parsorbitalis	L	cortex	6.997915102213147
parstriangularis	L	cortex	7.047035041596789
pericalcarine	L	cortex	7.025423831433474
postcentral	L	cortex	7.09024237026505
posteriorcingulate	L	cortex	7.077776111396221
precentral	L	cortex	7.075170156550517
precuneus	L	cortex	7.063021240542011
rostralanteriorcingulate	L	cortex	7.126929792424442
rostralmiddlefrontal	L	cortex	7.021992031301854
superiorfrontal	L	cortex	7.05374188302019
superiorparietal	L	cortex	7.042038703934102
superiortemporal	L	cortex	7.052595285064211
supramarginal	L	cortex	7.117806269828449
frontalpole	L	cortex	6.880585337221709
temporalpole	L	cortex	7.008898181231732
transversetemporal	L	cortex	7.042039987076257
insula	L	cortex	7.052800253739988
thalamusproper	L	subcortex/brainstem	6.925847172620005
caudate	L	subcortex/brainstem	6.914856815981315
putamen	L	subcortex/brainstem	6.952117233819968
pallidum	L	subcortex/brainstem	6.9340014122345774
accumbensarea	L	subcortex/brainstem	6.811061010195747
hippocampus	L	subcortex/brainstem	6.880536288531219
amygdala	L	subcortex/brainstem	6.868739283152051
bankssts	R	cortex	7.040152535864348
caudalanteriorcingulate	R	cortex	7.11379059222814
caudalmiddlefrontal	R	cortex	7.049578475994351
cuneus	R	cortex	7.006493468437951
entorhinal	R	cortex	7.175573686266181
fusiform	R	cortex	7.029812885122638
inferiorparietal	R	cortex	7.057913247765688
inferiortemporal	R	cortex	7.037070248357305
isthmuscingulate	R	cortex	7.075899049884412
lateraloccipital	R	cortex	7.082973631531031
lateralorbitofrontal	R	cortex	7.019449304733954
lingual	R	cortex	7.054392529419023
medialorbitofrontal	R	cortex	7.06474337313075
middletemporal	R	cortex	7.078437527914732
parahippocampal	R	cortex	7.01092977089337
paracentral	R	cortex	7.018602509384213
parsopercularis	R	cortex	7.06336595765877
parsorbitalis	R	cortex	6.995914857948278
parstriangularis	R	cortex	7.081750491145635
pericalcarine	R	cortex	7.017260296470867
postcentral	R	cortex	7.090019103826293
posteriorcingulate	R	cortex	7.0963714539651654
precentral	R	cortex	7.0734817472000255
precuneus	R	cortex	7.063755918056028
rostralanteriorcingulate	R	cortex	7.04935550694781
rostralmiddlefrontal	R	cortex	7.017798444545069
superiorfrontal	R	cortex	7.054903096233057
superiorparietal	R	cortex	7.044373715419935
superiortemporal	R	cortex	7.050332865460358
supramarginal	R	cortex	7.096366230749572
frontalpole	R	cortex	6.995531614531552
temporalpole	R	cortex	7.008175780593356
transversetemporal	R	cortex	7.044922008721601
insula	R	cortex	7.046134257473385
thalamusproper	R	subcortex/brainstem	6.941707115461516
caudate	R	subcortex/brainstem	6.898750623874585
putamen	R	subcortex/brainstem	6.916553193668191
pallidum	R	subcortex/brainstem	6.928329716392878
accumbensarea	R	subcortex/brainstem	6.849367463560493
hippocampus	R	subcortex/brainstem	6.876074769308984
amygdala	R	subcortex/brainstem	6.9304158641666165
brainstem	B	subcortex/brainstem	6.837341011515132
