label	hemisphere	structure	weighted_avg
bankssts	L	cortex	5.466744454806695
caudalanteriorcingulate	L	cortex	5.992629299412273
caudalmiddlefrontal	L	cortex	5.6100747889123515
cuneus	L	cortex	5.340772082035047
entorhinal	L	cortex	6.260100817771711
fusiform	L	cortex	5.647993506503561
inferiorparietal	L	cortex	5.527335223561898
inferiortemporal	L	cortex	5.590314481354397
isthmuscingulate	L	cortex	5.492937780003725
lateraloccipital	L	cortex	5.445861399757138
lateralorbitofrontal	L	cortex	5.675007062123577
lingual	L	cortex	5.384966890985694
medialorbitofrontal	L	cortex	5.725112803163315
middletemporal	L	cortex	5.68057848008573
parahippocampal	L	cortex	5.724529279230262
paracentral	L	cortex	5.438435996456427
parsopercularis	L	cortex	5.685212742509307
parsorbitalis	L	cortex	5.609445469904717
parstriangularis	L	cortex	5.634849634019663
pericalcarine	L	cortex	5.247226948578908
postcentral	L	cortex	5.66581840033328
posteriorcingulate	L	cortex	5.61005544217253
precentral	L	cortex	5.596312914634356
precuneus	L	cortex	5.457216204171525
rostralanteriorcingulate	L	cortex	5.810168392642765
rostralmiddlefrontal	L	cortex	5.542025756887533
superiorfrontal	L	cortex	5.616191681748055
superiorparietal	L	cortex	5.535073117423526
superiortemporal	L	cortex	5.730694582552925
supramarginal	L	cortex	5.67596603493253
frontalpole	L	cortex	5.3322336354691355
temporalpole	L	cortex	5.783748335604784
transversetemporal	L	cortex	5.594219129286312
insula	L	cortex	5.760910410128268
thalamusproper	L	subcortex/brainstem	6.101880726862116
caudate	L	subcortex/brainstem	5.878089765659024
putamen	L	subcortex/brainstem	5.727192504401232
pallidum	L	subcortex/brainstem	6.286166145702046
accumbensarea	L	subcortex/brainstem	6.0140970404232394
hippocampus	L	subcortex/brainstem	5.864697962614481
amygdala	L	subcortex/brainstem	5.7985144709177385
bankssts	R	cortex	5.377621477177171
caudalanteriorcingulate	R	cortex	6.005555643727622
caudalmiddlefrontal	R	cortex	5.616331339873191
cuneus	R	cortex	5.35060115178019
entorhinal	R	cortex	6.314786413760137
fusiform	R	cortex	5.636040126494669
inferiorparietal	R	cortex	5.538284875927862
inferiortemporal	R	cortex	5.589701237437042
isthmuscingulate	R	cortex	5.505257742748414
lateraloccipital	R	cortex	5.436043865654153
lateralorbitofrontal	R	cortex	5.679072937814288
lingual	R	cortex	5.393013278325804
medialorbitofrontal	R	cortex	5.759316817575065
middletemporal	R	cortex	5.66170239927344
parahippocampal	R	cortex	5.7271762897198535
paracentral	R	cortex	5.43042615342862
parsopercularis	R	cortex	5.7204141403629185
parsorbitalis	R	cortex	5.5819926384067635
parstriangularis	R	cortex	5.686572552227723
pericalcarine	R	cortex	5.189972900592205
postcentral	R	cortex	5.672621186306352
posteriorcingulate	R	cortex	5.647859872823336
precentral	R	cortex	5.591326915143007
precuneus	R	cortex	5.459831887478142
rostralanteriorcingulate	R	cortex	5.722333537001538
rostralmiddlefrontal	R	cortex	5.531455455585351
superiorfrontal	R	cortex	5.620379826770514
superiorparietal	R	cortex	5.5397544836477435
superiortemporal	R	cortex	5.722439323563013
supramarginal	R	cortex	5.648407922823906
frontalpole	R	cortex	6.191879399206803
temporalpole	R	cortex	5.819450375852002
transversetemporal	R	cortex	5.599276381121791
insula	R	cortex	5.750139386910622
thalamusproper	R	subcortex/brainstem	6.1306146242023525
caudate	R	subcortex/brainstem	5.889053007767454
putamen	R	subcortex/brainstem	5.691346493302963
pallidum	R	subcortex/brainstem	6.250742374117726
accumbensarea	R	subcortex/brainstem	6.095928276102046
hippocampus	R	subcortex/brainstem	5.865859357179771
amygdala	R	subcortex/brainstem	5.944814013448767
brainstem	B	subcortex/brainstem	6.084681525699697
