label	hemisphere	structure	weighted_avg
bankssts	L	cortex	5.092151747915829
caudalanteriorcingulate	L	cortex	5.051531148928032
caudalmiddlefrontal	L	cortex	5.077707798521272
cuneus	L	cortex	5.162515818609504
entorhinal	L	cortex	5.029138845139548
fusiform	L	cortex	5.088827118995622
inferiorparietal	L	cortex	5.00417200836256
inferiortemporal	L	cortex	5.070760357888294
isthmuscingulate	L	cortex	4.89996762624907
lateraloccipital	L	cortex	5.0537155061781025
lateralorbitofrontal	L	cortex	5.111116762868081
lingual	L	cortex	5.053443356800588
medialorbitofrontal	L	cortex	5.149473035618712
middletemporal	L	cortex	5.1739083281780305
parahippocampal	L	cortex	5.1142619323048875
paracentral	L	cortex	4.77008481429717
parsopercularis	L	cortex	4.951855712414532
parsorbitalis	L	cortex	4.892273839081827
parstriangularis	L	cortex	5.092075704637416
pericalcarine	L	cortex	4.9687677668197425
postcentral	L	cortex	4.986628148087294
posteriorcingulate	L	cortex	5.056908520643593
precentral	L	cortex	4.980310367106718
precuneus	L	cortex	5.0858906471100624
rostralanteriorcingulate	L	cortex	5.138124030674702
rostralmiddlefrontal	L	cortex	5.042204383781933
superiorfrontal	L	cortex	5.056220583661749
superiorparietal	L	cortex	5.113758908517983
superiortemporal	L	cortex	5.136429081218705
supramarginal	L	cortex	5.142780798058713
frontalpole	L	cortex	4.617673188971506
temporalpole	L	cortex	4.972791042661266
transversetemporal	L	cortex	4.976838259196834
insula	L	cortex	5.076878328152575
thalamusproper	L	subcortex/brainstem	4.666771607152963
caudate	L	subcortex/brainstem	4.893594474966147
putamen	L	subcortex/brainstem	4.535046238804224
pallidum	L	subcortex/brainstem	4.677087228918721
accumbensarea	L	subcortex/brainstem	4.795853211821326
hippocampus	L	subcortex/brainstem	4.781904377566624
amygdala	L	subcortex/brainstem	4.7284483359560925
bankssts	R	cortex	5.102890135233854
caudalanteriorcingulate	R	cortex	5.051704988135584
caudalmiddlefrontal	R	cortex	5.080167507614932
cuneus	R	cortex	5.178415370441553
entorhinal	R	cortex	5.0334994888178235
fusiform	R	cortex	5.101411928439119
inferiorparietal	R	cortex	5.012203169904365
inferiortemporal	R	cortex	5.071659861835676
isthmuscingulate	R	cortex	4.932377567846692
lateraloccipital	R	cortex	5.099646022585144
lateralorbitofrontal	R	cortex	5.102969547384325
lingual	R	cortex	5.066368996811554
medialorbitofrontal	R	cortex	5.16912099354965
middletemporal	R	cortex	5.162229886380561
parahippocampal	R	cortex	5.057953040281915
paracentral	R	cortex	4.79171415878248
parsopercularis	R	cortex	5.011896443945841
parsorbitalis	R	cortex	4.915559037565537
parstriangularis	R	cortex	5.087263307102078
pericalcarine	R	cortex	4.796161427615917
postcentral	R	cortex	4.971252572997752
posteriorcingulate	R	cortex	5.102391482546834
precentral	R	cortex	4.982415267115479
precuneus	R	cortex	5.087934434664102
rostralanteriorcingulate	R	cortex	4.95621819756845
rostralmiddlefrontal	R	cortex	5.030898248470382
superiorfrontal	R	cortex	5.06059656657745
superiorparietal	R	cortex	5.115399411259094
superiortemporal	R	cortex	5.138356543202805
supramarginal	R	cortex	5.107900865153957
frontalpole	R	cortex	4.724944311185352
temporalpole	R	cortex	4.93147153575609
transversetemporal	R	cortex	5.026514817166118
insula	R	cortex	5.061286193063059
thalamusproper	R	subcortex/brainstem	4.648306342601985
caudate	R	subcortex/brainstem	4.879254822904918
putamen	R	subcortex/brainstem	4.5855511483814935
pallidum	R	subcortex/brainstem	4.634222616635761
accumbensarea	R	subcortex/brainstem	4.87252847896907
hippocampus	R	subcortex/brainstem	4.786343997826961
amygdala	R	subcortex/brainstem	4.882825517887125
brainstem	B	subcortex/brainstem	4.498395840401639
