label	hemisphere	structure	weighted_avg
bankssts	L	cortex	6.4130589704906305
caudalanteriorcingulate	L	cortex	6.544017210583675
caudalmiddlefrontal	L	cortex	6.454387804045891
cuneus	L	cortex	6.38503614352214
entorhinal	L	cortex	6.588760735272013
fusiform	L	cortex	6.430557307899026
inferiorparietal	L	cortex	6.416635409928655
inferiortemporal	L	cortex	6.413732328487954
isthmuscingulate	L	cortex	6.433892217094629
lateraloccipital	L	cortex	6.444125767185583
lateralorbitofrontal	L	cortex	6.407131536783889
lingual	L	cortex	6.422231550717363
medialorbitofrontal	L	cortex	6.439823282001765
middletemporal	L	cortex	6.460946217747405
parahippocampal	L	cortex	6.4172761244041805
paracentral	L	cortex	6.429079403270547
parsopercularis	L	cortex	6.43866644252482
parsorbitalis	L	cortex	6.386525083354943
parstriangularis	L	cortex	6.423735140792964
pericalcarine	L	cortex	6.426103863721913
postcentral	L	cortex	6.4646454615432765
posteriorcingulate	L	cortex	6.465964868286315
precentral	L	cortex	6.480049882199998
precuneus	L	cortex	6.428313261205797
rostralanteriorcingulate	L	cortex	6.5087999266060645
rostralmiddlefrontal	L	cortex	6.406722583022756
superiorfrontal	L	cortex	6.443081529481083
superiorparietal	L	cortex	6.413598929606305
superiortemporal	L	cortex	6.453957064574284
supramarginal	L	cortex	6.475349572565656
frontalpole	L	cortex	6.314151795093326
temporalpole	L	cortex	6.457374166361094
transversetemporal	L	cortex	6.439391923593184
insula	L	cortex	6.461670065056172
thalamusproper	L	subcortex/brainstem	6.458434308267381
caudate	L	subcortex/brainstem	6.385859695266704
putamen	L	subcortex/brainstem	6.441814471946096
pallidum	L	subcortex/brainstem	6.510552116926594
accumbensarea	L	subcortex/brainstem	6.219964485682724
hippocampus	L	subcortex/brainstem	6.315527704039267
amygdala	L	subcortex/brainstem	6.345164702871688
bankssts	R	cortex	6.412252676681805
caudalanteriorcingulate	R	cortex	6.549155817196864
caudalmiddlefrontal	R	cortex	6.458460836155425
cuneus	R	cortex	6.380318282474821
entorhinal	R	cortex	6.61598619670619
fusiform	R	cortex	6.42597752926109
inferiorparietal	R	cortex	6.420198222536552
inferiortemporal	R	cortex	6.413118772730373
isthmuscingulate	R	cortex	6.439076089161358
lateraloccipital	R	cortex	6.45363473689003
lateralorbitofrontal	R	cortex	6.406851183495859
lingual	R	cortex	6.4207139525700185
medialorbitofrontal	R	cortex	6.456387249190513
middletemporal	R	cortex	6.455359910882709
parahippocampal	R	cortex	6.413226292782443
paracentral	R	cortex	6.423700072036512
parsopercularis	R	cortex	6.443782068584412
parsorbitalis	R	cortex	6.375124486176585
parstriangularis	R	cortex	6.454648828981446
pericalcarine	R	cortex	6.413796076117324
postcentral	R	cortex	6.465255607003735
posteriorcingulate	R	cortex	6.484690427441557
precentral	R	cortex	6.477382659282017
precuneus	R	cortex	6.428618631186446
rostralanteriorcingulate	R	cortex	6.439982208847969
rostralmiddlefrontal	R	cortex	6.403489422665317
superiorfrontal	R	cortex	6.4432576666579475
superiorparietal	R	cortex	6.416888025907453
superiortemporal	R	cortex	6.451270765926455
supramarginal	R	cortex	6.459992840202537
frontalpole	R	cortex	6.440569137128353
temporalpole	R	cortex	6.454486672564958
transversetemporal	R	cortex	6.448098212470849
insula	R	cortex	6.455776710909088
thalamusproper	R	subcortex/brainstem	6.478728885143196
caudate	R	subcortex/brainstem	6.365095710076196
putamen	R	subcortex/brainstem	6.396346203975766
pallidum	R	subcortex/brainstem	6.499828821789621
accumbensarea	R	subcortex/brainstem	6.277252098321372
hippocampus	R	subcortex/brainstem	6.312657032950968
amygdala	R	subcortex/brainstem	6.415088838491073
brainstem	B	subcortex/brainstem	6.476244170687157
